Date,ChosenTicker
2022-01-06,AMGN
2022-01-07,UNP
2022-01-10,MSFT
2022-01-11,C
2022-01-12,GM
2022-01-13,AAPL
2022-01-14,ABBV
2022-01-18,DHR
2022-01-19,JNJ
2022-01-20,COST
2022-01-21,USB
2022-01-24,IBM
2022-01-25,ISRG
2022-01-26,MS
2022-01-27,GE
2022-01-28,SHW
2022-01-31,NVDA
2022-02-01,NOW
2022-02-02,QCOM
2022-02-03,DIS
2022-02-04,LMT
2022-02-07,SYK
2022-02-08,HD
2022-02-09,VZ
2022-02-10,FDX
2022-02-11,PFE
2022-02-14,EL
2022-02-15,BDX
2022-02-16,AIG
2022-02-17,MMC
2022-02-18,CSCO
2022-02-22,MA
2022-02-23,CB
2022-02-24,MU
2022-02-25,EOG
2022-02-28,HUM
2022-03-01,GS
2022-03-02,DE
2022-03-03,AVGO
2022-03-04,BKNG
2022-03-07,ADP
2022-03-08,MDT
2022-03-09,AMT
2022-03-10,PNC
2022-03-11,BLK
2022-03-14,CME
2022-03-15,JPM
2022-03-16,VRTX
2022-03-17,ACN
2022-03-18,V
2022-03-21,KO
2022-03-22,BAC
2022-03-23,WFC
2022-03-24,ABT
2022-03-25,SO
2022-03-28,FI
2022-03-29,CI
2022-03-30,CB
2022-03-31,BRK-B
2022-04-01,INTU
2022-04-04,USB
2022-04-05,IBM
2022-04-06,MRK
2022-04-07,ADBE
2022-04-08,ISRG
2022-04-11,NFLX
2022-04-12,WMT
2022-04-13,REGN
2022-04-14,MCD
2022-04-18,LIN
2022-04-19,LOW
2022-04-20,NSC
2022-04-21,TMO
2022-04-22,UNH
2022-04-25,APD
2022-04-26,AMD
2022-04-27,CVX
2022-04-28,HON
2022-04-29,GOOGL
2022-05-02,ADP
2022-05-03,RTX
2022-05-04,META
2022-05-05,ABBV
2022-05-06,SBUX
2022-05-09,GM
2022-05-10,NEE
2022-05-11,SPGI
2022-05-12,ZTS
2022-05-13,INTC
2022-05-16,PM
2022-05-17,PLD
2022-05-18,ALL
2022-05-19,JNJ
2022-05-20,CRM
2022-05-23,MSFT
2022-05-24,CAT
2022-05-25,AMGN
2022-05-26,CL
2022-05-27,GE
2022-05-31,MO
2022-06-01,PEP
2022-06-02,AMZN
2022-06-03,PG
2022-06-06,DUK
2022-06-07,AON
2022-06-08,HD
2022-06-09,REGN
2022-06-10,NOW
2022-06-13,FDX
2022-06-14,CSCO
2022-06-15,LMT
2022-06-16,AIG
2022-06-17,EL
2022-06-21,DE
2022-06-22,SO
2022-06-23,MMC
2022-06-24,C
2022-06-27,DIS
2022-06-28,MU
2022-06-29,TXN
2022-06-30,BDX
2022-07-01,DHR
2022-07-05,HUM
2022-07-06,T
2022-07-07,MA
2022-07-08,GILD
2022-07-11,NVDA
2022-07-12,KO
2022-07-13,BAC
2022-07-14,GM
2022-07-15,MO
2022-07-18,PNC
2022-07-19,ABT
2022-07-20,AMAT
2022-07-21,QCOM
2022-07-22,TMO
2022-07-25,TGT
2022-07-26,MSFT
2022-07-27,CRM
2022-07-28,CI
2022-07-29,CB
2022-08-01,USB
2022-08-02,XOM
2022-08-03,BLK
2022-08-04,V
2022-08-05,ISRG
2022-08-08,MS
2022-08-09,WMT
2022-08-10,LIN
2022-08-11,MDT
2022-08-12,NFLX
2022-08-15,ACN
2022-08-16,PGR
2022-08-17,JPM
2022-08-18,AMT
2022-08-19,RTX
2022-08-22,CB
2022-08-23,AMZN
2022-08-24,UNP
2022-08-25,GE
2022-08-26,COST
2022-08-29,MCD
2022-08-30,ICE
2022-08-31,CVX
2022-09-01,HON
2022-09-02,GOOGL
2022-09-06,ADP
2022-09-07,APD
2022-09-08,VZ
2022-09-09,BRK-B
2022-09-12,AVGO
2022-09-13,ABBV
2022-09-14,SYK
2022-09-15,SPGI
2022-09-16,GS
2022-09-19,JNJ
2022-09-20,PFE
2022-09-21,ALL
2022-09-22,PLD
2022-09-23,MRK
2022-09-26,IBM
2022-09-27,INTC
2022-09-28,REGN
2022-09-29,LOW
2022-09-30,EQIX
2022-10-03,PEP
2022-10-04,FI
2022-10-05,BKNG
2022-10-06,GILD
2022-10-07,DUK
2022-10-10,CSCO
2022-10-11,AMGN
2022-10-12,CL
2022-10-13,WFC
2022-10-14,FDX
2022-10-17,NEE
2022-10-18,EL
2022-10-19,DE
2022-10-20,ADI
2022-10-21,LMT
2022-10-24,SBUX
2022-10-25,HD
2022-10-26,LIN
2022-10-27,NVDA
2022-10-28,MA
2022-10-31,ADP
2022-11-01,NOW
2022-11-02,DIS
2022-11-03,BDX
2022-11-04,AON
2022-11-07,MU
2022-11-08,EOG
2022-11-09,ABT
2022-11-10,NSC
2022-11-11,BLK
2022-11-14,CME
2022-11-15,MMC
2022-11-16,AAPL
2022-11-17,FI
2022-11-18,TMO
2022-11-21,UNH
2022-11-22,HUM
2022-11-23,ADI
2022-11-25,AMGN
2022-11-28,PG
2022-11-29,APD
2022-11-30,ADBE
2022-12-01,PNC
2022-12-02,GM
2022-12-05,MO
2022-12-06,KO
2022-12-07,BAC
2022-12-08,WFC
2022-12-09,QCOM
2022-12-12,GE
2022-12-13,COST
2022-12-14,CI
2022-12-15,PFE
2022-12-16,ISRG
2022-12-19,AMAT
2022-12-20,GOOGL
2022-12-21,CB
2022-12-22,CVX
2022-12-23,ADP
2022-12-27,JPM
2022-12-28,AMD
2022-12-29,MCD
2022-12-30,ADBE
2023-01-03,AMZN
2023-01-04,ZTS
2023-01-05,ACN
2023-01-06,TGT
2023-01-09,META
2023-01-10,MDT
2023-01-11,VRTX
2023-01-12,SPGI
2023-01-13,INTU
2023-01-17,USB
2023-01-18,TXN
2023-01-19,BRK-B
2023-01-20,GS
2023-01-23,JNJ
2023-01-24,CRM
2023-01-25,BKNG
2023-01-26,GILD
2023-01-27,WMT
2023-01-30,PM
2023-01-31,MRK
2023-02-01,XOM
2023-02-02,LOW
2023-02-03,SO
2023-02-06,DUK
2023-02-07,SHW
2023-02-08,RTX
2023-02-09,META
2023-02-10,PLD
2023-02-13,ABBV
2023-02-14,DHR
2023-02-15,PEP
2023-02-16,HON
2023-02-17,MSFT
2023-02-21,AAPL
2023-02-22,INTC
2023-02-23,SYK
2023-02-24,FDX
2023-02-27,C
2023-02-28,EL
2023-03-01,HD
2023-03-02,ICE
2023-03-03,DE
2023-03-06,AVGO
2023-03-07,MA
2023-03-08,ADP
2023-03-09,BLK
2023-03-10,V
2023-03-13,LMT
2023-03-14,PM
2023-03-15,MU
2023-03-16,EOG
2023-03-17,MMC
2023-03-20,SHW
2023-03-21,NVDA
2023-03-22,HUM
2023-03-23,ZTS
2023-03-24,GE
2023-03-27,CAT
2023-03-28,QCOM
2023-03-29,ABT
2023-03-30,EQIX
2023-03-31,NOW
2023-04-03,ALL
2023-04-04,GM
2023-04-05,CSCO
2023-04-06,AMGN
2023-04-10,NSC
2023-04-11,CVX
2023-04-12,NEE
2023-04-13,AMZN
2023-04-14,MS
2023-04-17,TMO
2023-04-18,UNH
2023-04-19,ISRG
2023-04-20,UNP
2023-04-21,WFC
2023-04-24,FI
2023-04-25,MDT
2023-04-26,VRTX
2023-04-27,KO
2023-04-28,BAC
2023-05-01,APD
2023-05-02,VZ
2023-05-03,BDX
2023-05-04,AIG
2023-05-05,JPM
2023-05-08,IBM
2023-05-09,GOOGL
2023-05-10,HON
2023-05-11,PNC
2023-05-12,MCD
2023-05-15,LIN
2023-05-16,CI
2023-05-17,NEE
2023-05-18,BKNG
2023-05-19,ALL
2023-05-22,DIS
2023-05-23,JNJ
2023-05-24,MO
2023-05-25,USB
2023-05-26,AMD
2023-05-30,LOW
2023-05-31,PGR
2023-06-01,INTC
2023-06-02,ICE
2023-06-05,SPGI
2023-06-06,AMT
2023-06-07,BRK-B
2023-06-08,INTU
2023-06-09,PLD
2023-06-12,WMT
2023-06-13,ADBE
2023-06-14,PEP
2023-06-15,GILD
2023-06-16,RTX
2023-06-20,META
2023-06-21,MSFT
2023-06-22,CAT
2023-06-23,MRK
2023-06-26,XOM
2023-06-27,DUK
2023-06-28,COST
2023-06-29,ACN
2023-06-30,CME
2023-07-03,ABBV
2023-07-05,AON
2023-07-06,DE
2023-07-07,TXN
2023-07-10,FDX
2023-07-11,CRM
2023-07-12,EL
2023-07-13,NOW
2023-07-14,HD
2023-07-17,IBM
2023-07-18,AMZN
2023-07-19,T
2023-07-20,MMC
2023-07-21,SBUX
2023-07-24,MA
2023-07-25,CB
2023-07-26,ABT
2023-07-27,NFLX
2023-07-28,QCOM
2023-07-31,LMT
2023-08-01,SYK
2023-08-02,GM
2023-08-03,C
2023-08-04,MU
2023-08-07,T
2023-08-08,ISRG
2023-08-09,AMAT
2023-08-10,GE
2023-08-11,AAPL
2023-08-14,HUM
2023-08-15,EQIX
2023-08-16,NVDA
2023-08-17,AMGN
2023-08-18,CL
2023-08-21,TMO
2023-08-22,PG
2023-08-23,BLK
2023-08-24,MS
2023-08-25,BAC
2023-08-28,APD
2023-08-29,VZ
2023-08-30,KO
2023-08-31,CVX
2023-09-01,MO
2023-09-05,MDT
2023-09-06,GS
2023-09-07,BDX
2023-09-08,SHW
2023-09-11,WFC
2023-09-12,DIS
2023-09-13,CI
2023-09-14,PFE
2023-09-15,GOOGL
2023-09-18,ADP
2023-09-19,USB
2023-09-20,AMD
2023-09-21,INTC
2023-09-22,LIN
2023-09-25,ACN
2023-09-26,V
2023-09-27,JNJ
2023-09-28,C
2023-09-29,MSFT
2023-10-02,HON
2023-10-03,MCD
2023-10-04,ADBE
2023-10-05,PEP
2023-10-06,FI
2023-10-09,PLD
2023-10-10,ALL
2023-10-11,BRK-B
2023-10-12,AVGO
2023-10-13,LOW
2023-10-16,PGR
2023-10-17,PNC
2023-10-18,JPM
2023-10-19,AMT
2023-10-20,SPGI
2023-10-23,EOG
2023-10-24,BKNG
2023-10-25,META
2023-10-26,DUK
2023-10-27,CSCO
2023-10-30,RTX
2023-10-31,WMT
2023-11-01,AMT
2023-11-02,ABBV
2023-11-03,DHR
2023-11-06,MRK
2023-11-07,XOM
2023-11-08,NOW
2023-11-09,FDX
2023-11-10,COST
2023-11-13,DE
2023-11-14,VRTX
2023-11-15,EL
2023-11-16,MA
2023-11-17,ADP
2023-11-20,HD
2023-11-21,PM
2023-11-22,GM
2023-11-24,CRM
2023-11-27,AMZN
2023-11-28,UNH
2023-11-29,ABT
2023-11-30,TGT
2023-12-01,LMT
2023-12-04,AON
2023-12-05,MU
2023-12-06,SO
2023-12-07,MMC
2023-12-08,CAT
2023-12-11,GE
2023-12-12,SBUX
2023-12-13,NVDA
2023-12-14,BLK
2023-12-15,UNP
2023-12-18,HUM
2023-12-19,NFLX
2023-12-20,AMGN
2023-12-21,CL
2023-12-22,APD
2023-12-26,VZ
2023-12-27,TMO
2023-12-28,NSC
2023-12-29,DIS
2024-01-02,KO
2024-01-03,BAC
2024-01-04,WFC
2024-01-05,QCOM
2024-01-08,BDX
2024-01-09,SHW
2024-01-10,CI
2024-01-11,PFE
2024-01-12,PEP
2024-01-16,FI
2024-01-17,GOOGL
2024-01-18,ADP
2024-01-19,ISRG
2024-01-22,ZTS
2024-01-23,CVX
2024-01-24,NEE
2024-01-25,JNJ
2024-01-26,AAPL
2024-01-29,USB
2024-01-30,INTU
2024-01-31,MCD
2024-02-01,ICE
2024-02-02,SPGI
2024-02-05,GS
2024-02-06,INTC
2024-02-07,AIG
2024-02-08,ALL
2024-02-09,ACN
2024-02-12,CME
2024-02-13,PNC
2024-02-14,JPM
2024-02-15,IBM
2024-02-16,BRK-B
2024-02-20,AVGO
2024-02-21,MDT
2024-02-22,AMAT
2024-02-23,BKNG
2024-02-26,META
2024-02-27,MSFT
2024-02-28,PFE
2024-02-29,PLD
2024-03-01,MRK
2024-03-04,TXN
2024-03-05,LOW
2024-03-06,T
2024-03-07,ABBV
2024-03-08,DHR
2024-03-11,DUK
2024-03-12,SHW
2024-03-13,RTX
2024-03-14,GILD
2024-03-15,WMT
2024-03-18,PM
2024-03-19,NOW
2024-03-20,FDX
2024-03-21,SHW
2024-03-22,EL
2024-03-25,BLK
2024-03-26,MS
2024-03-27,DE
2024-03-28,VRTX
2024-04-01,BKNG
2024-04-02,GILD
2024-04-03,ABT
2024-04-04,SO
2024-04-05,HD
2024-04-08,REGN
2024-04-09,MA
2024-04-10,ADP
2024-04-11,AMZN
2024-04-12,EQIX
2024-04-15,GM
2024-04-16,CSCO
2024-04-17,LMT
2024-04-18,SYK
2024-04-19,MMC
2024-04-22,AON
2024-04-23,MU
2024-04-24,ADI
2024-04-25,GE
2024-04-26,C
2024-04-29,BDX
2024-04-30,SHW
2024-05-01,HUM
2024-05-02,ADI
2024-05-03,KO
2024-05-06,CI
2024-05-07,CRM
2024-05-08,WFC
2024-05-09,NVDA
2024-05-10,APD
2024-05-13,AVGO
2024-05-14,GOOGL
2024-05-15,ADP
2024-05-16,ISRG
2024-05-17,NFLX
2024-05-20,TMO
2024-05-21,PG
2024-05-22,AMGN
2024-05-23,CL
2024-05-24,MCD
2024-05-28,LIN
2024-05-29,CVX
2024-05-30,HON
2024-05-31,SPGI
2024-06-03,INTU
2024-06-04,ACN
2024-06-05,UNH
2024-06-06,JNJ
2024-06-07,MO
2024-06-10,PEP
2024-06-11,FI
2024-06-12,USB
2024-06-13,AMT
2024-06-14,BRK-B
2024-06-17,TXN
2024-06-18,INTC
2024-06-20,SBUX
2024-06-21,DIS
2024-06-24,PLD
2024-06-25,ALL
2024-06-26,MDT
2024-06-27,ADI
2024-06-28,DUK
2024-07-01,COST
2024-07-02,MSFT
2024-07-03,AAPL
2024-07-05,MRK
2024-07-08,ICE
2024-07-09,JPM
2024-07-10,AMD
2024-07-11,QCOM
2024-07-12,WMT
2024-07-15,REGN
2024-07-16,PNC
2024-07-17,RTX
2024-07-18,GILD
2024-07-19,ABBV
2024-07-22,AIG
2024-07-23,LOW
2024-07-24,PGR
2024-07-25,NOW
2024-07-26,NOW
2024-07-29,PFE
2024-07-30,DE
2024-07-31,ADBE
2024-08-01,BAC
2024-08-02,FDX
2024-08-05,CAT
2024-08-06,BKNG
2024-08-07,META
2024-08-08,EL
2024-08-09,AMZN
2024-08-12,UNP
2024-08-13,HUM
2024-08-14,AMAT
2024-08-15,MU
2024-08-16,EOG
2024-08-19,HD
2024-08-20,DHR
2024-08-21,BLK
2024-08-22,V
2024-08-23,QCOM
2024-08-26,ABT
2024-08-27,NSC
2024-08-28,GM
2024-08-29,C
2024-08-30,MA
2024-09-03,HON
2024-09-04,GE
2024-09-05,NEE
2024-09-06,NVDA
2024-09-09,WFC
2024-09-10,BDX
2024-09-11,PM
2024-09-12,MMC
2024-09-13,SHW
2024-09-16,LMT
2024-09-17,AIG
2024-09-18,PEP
2024-09-19,CB
2024-09-20,KO
2024-09-23,ACN
2024-09-24,PG
2024-09-25,DIS
2024-09-26,CVX
2024-09-27,PFE
2024-09-30,APD
2024-10-01,VZ
2024-10-02,CI
2024-10-03,HON
2024-10-04,PNC
2024-10-07,TMO
2024-10-08,TGT
2024-10-09,MCD
2024-10-10,XOM
2024-10-11,INTC
2024-10-14,AON
2024-10-15,ALL
2024-10-16,GOOGL
2024-10-17,CB
2024-10-18,ISRG
2024-10-21,ZTS
2024-10-22,JNJ
2024-10-23,MO
2024-10-24,BRK-B
2024-10-25,INTU
2024-10-28,SPGI
2024-10-29,GS
2024-10-30,AMGN
2024-10-31,CME
2024-11-01,RTX
2024-11-04,ADP
2024-11-05,WMT
2024-11-06,SYK
2024-11-07,MRK
2024-11-08,IBM
2024-11-11,ABBV
2024-11-12,SBUX
2024-11-13,MDT
2024-11-14,VRTX
2024-11-15,DUK
2024-11-18,SHW
2024-11-19,MSFT
2024-11-20,NEE
2024-11-21,LOW
2024-11-22,T
2024-11-25,PLD
2024-11-26,BAC
2024-11-27,JPM
2024-11-29,AVGO
2024-12-02,USB
2024-12-03,AMT
2024-12-04,NOW
2024-12-05,NOW
2024-12-06,PFE
2024-12-09,MU
2024-12-10,EOG
2024-12-11,ISRG
2024-12-12,MS
2024-12-13,FDX
2024-12-16,CRM
2024-12-17,ABBV
2024-12-18,DHR
2024-12-19,HUM
2024-12-20,ZTS
2024-12-23,NVDA
2024-12-24,DE
2024-12-26,TXN
2024-12-27,AMZN
2024-12-30,NSC
2024-12-31,EL
2025-01-02,BKNG
2025-01-03,ADP
2025-01-06,HD
2025-01-07,PM
2025-01-08,BLK
2025-01-10,UNH
2025-01-13,GE
2025-01-14,C
2025-01-15,GM
2025-01-16,CAT
2025-01-17,ABT
2025-01-21,UNP
2025-01-22,MA
2025-01-23,HON
2025-01-24,WFC
2025-01-27,KO
2025-01-28,FI
2025-01-29,CI
2025-01-30,CB
2025-01-31,PEP
2025-02-03,PNC
2025-02-04,ACN
2025-02-05,SO
2025-02-06,NEE
2025-02-07,CVX
2025-02-10,ADP
2025-02-11,BDX
2025-02-12,CSCO
2025-02-13,MMC
2025-02-14,SHW
2025-02-18,LMT
2025-02-19,AIG
2025-02-20,QCOM
2025-02-21,TMO
2025-02-24,V
2025-02-25,DIS
2025-02-26,APD
2025-02-27,AMD
2025-02-28,GOOGL
2025-03-03,PFE
2025-03-04,DUK
2025-03-05,COST
2025-03-06,MCD
2025-03-07,LIN
2025-03-10,SPGI
2025-03-11,GS
2025-03-12,PLD
2025-03-13,ALL
2025-03-14,JNJ
2025-03-17,AAPL
2025-03-18,MRK
2025-03-19,ADBE
2025-03-20,INTC
2025-03-21,AON
2025-03-24,BAC
2025-03-25,AMGN
2025-03-26,CL
2025-03-27,BRK-B
2025-03-28,INTU
2025-03-31,USB
2025-04-01,VZ
2025-04-02,MDT
2025-04-03,EQIX
2025-04-04,JPM
2025-04-07,ICE
2025-04-08,FI
2025-04-09,LOW
2025-04-10,NFLX
2025-04-11,RTX
2025-04-14,ADP
2025-04-15,WMT
2025-04-16,SYK
2025-04-17,MSFT
2025-04-21,MO
2025-04-22,MU
2025-04-23,VRTX
2025-04-24,NOW
2025-04-25,NOW
2025-04-28,HON
2025-04-29,NOW
2025-04-30,ISRG
2025-05-01,PGR
2025-05-02,FDX
2025-05-05,COST
2025-05-06,EL
2025-05-07,DE
2025-05-08,EOG
2025-05-09,ABBV
2025-05-12,DHR
2025-05-13,BKNG
2025-05-14,META
2025-05-15,MU
2025-05-16,GS
2025-05-19,KO
2025-05-20,HUM
2025-05-21,TGT
2025-05-22,BLK
2025-05-23,AMAT
2025-05-27,HD
2025-05-28,XOM
2025-05-29,AMZN
2025-05-30,CME
2025-06-02,GE
2025-06-03,CRM
2025-06-04,JPM
2025-06-05,AVGO
2025-06-06,ACN
2025-06-09,PG
2025-06-10,MA
2025-06-11,GILD
2025-06-12,ABT
2025-06-13,T
2025-06-16,PEP
2025-06-17,ADP
2025-06-18,WFC
2025-06-20,NVDA
2025-06-23,GM
2025-06-24,C
2025-06-25,CI
2025-06-26,NEE
2025-06-27,LOW
2025-06-30,MS
2025-07-01,CVX
2025-07-02,PFE
2025-07-03,BDX
2025-07-07,CSCO
2025-07-08,TMO
2025-07-09,CL
2025-07-10,MMC
2025-07-11,CAT
2025-07-14,ALL
2025-07-15,SPGI
2025-07-16,VRTX
2025-07-17,PNC
2025-07-18,LMT
2025-07-21,SBUX
2025-07-22,QCOM
2025-07-23,INTC
2025-07-24,PM
2025-07-25,APD
2021-09-28,REGN
2021-09-29,DIS
2021-09-30,GOOGL
2021-10-01,AAPL
2021-10-04,JNJ
2021-10-05,CRM
2021-10-06,MRK
2021-10-07,ADBE
2021-10-08,MCD
2021-10-11,LIN
2021-10-12,BRK-B
2021-10-13,TXN
2021-10-14,MSFT
2021-10-15,CAT
2021-10-18,DUK
2021-10-19,COST
2021-10-20,PLD
2021-10-21,BAC
2021-10-22,AMGN
2021-10-25,TGT
2021-10-26,MDT
2021-10-27,SO
2021-10-28,RTX
2021-10-29,GILD
2021-11-01,WMT
2021-11-02,AIG
2021-11-03,USB
2021-11-04,EOG
2021-11-05,NOW
2021-11-08,ISRG
2021-11-09,UNH
2021-11-10,HUM
2021-11-11,EQIX
2021-11-12,EL
2021-11-15,HD
2021-11-16,REGN
2021-11-17,ABBV
2021-11-18,SBUX
2021-11-19,WFC
2021-11-22,KO
2021-11-23,FI
2021-11-24,DE
2021-11-26,AMT
2021-11-29,AMZN
2021-11-30,NSC
2021-12-01,JPM
2021-12-02,IBM
2021-12-03,GE
2021-12-06,SHW
2021-12-07,BKNG
2021-12-08,META
2021-12-09,BLK
2021-12-10,PGR
2021-12-13,ACN
2021-12-14,V
2021-12-15,MA
2021-12-16,NEE
2021-12-17,ABT
2021-12-20,UNP
2021-12-21,MU
2021-12-22,AMD
2021-12-23,META
2021-12-27,MU
2021-12-28,GS
2021-12-29,NVDA
2021-12-30,FDX
2021-12-31,AAPL
2022-01-03,LOW
2022-01-04,NFLX
2022-01-05,QCOM
2022-01-06,PEP
2022-01-07,ALL
2022-01-10,CI
2022-01-11,CRM
2022-01-12,SPGI
2022-01-13,VZ
2022-01-14,GM
2022-01-18,DHR
2022-01-19,PNC
2022-01-20,LMT
2022-01-21,AON
2022-01-24,BDX
2022-01-25,SYK
2022-01-26,PLD
2022-01-27,MMC
2022-01-28,AIG
2022-01-31,CVX
2022-02-01,AAPL
2022-02-02,JNJ
2022-02-03,CAT
2022-02-04,TMO
2022-02-07,PG
2022-02-08,GOOGL
2022-02-09,PFE
2022-02-10,APD
2022-02-11,ICE
2022-02-14,DIS
2022-02-15,MCD
2022-02-16,XOM
2022-02-17,USB
2022-02-18,AVGO
2022-02-22,MDT
2022-02-23,VRTX
2022-02-24,MSFT
2022-02-25,CRM
2022-02-28,INTC
2022-03-01,PM
2022-03-02,AMGN
2022-03-03,CME
2022-03-04,RTX
2022-03-07,ADP
2022-03-08,BRK-B
2022-03-09,INTU
2022-03-10,DUK
2022-03-11,CSCO
2022-03-14,WMT
2022-03-15,SBUX
2022-03-16,MRK
2022-03-17,IBM
2022-03-18,DE
2022-03-21,TXN
2022-03-22,ISRG
2022-03-23,ZTS
2022-03-24,EL
2022-03-25,HUM
2022-03-28,AMAT
2022-03-29,MU
2022-03-30,EOG
2022-03-31,AMZN
2022-04-01,T
2022-04-04,BAC
2022-04-05,HD
2022-04-06,REGN
2022-04-07,KO
2022-04-08,ALL
2022-04-11,MA
2022-04-12,ADP
2022-04-13,ABBV
2022-04-14,AON
2022-04-18,JPM
2022-04-19,AMD
2022-04-20,MMC
2022-04-21,SYK
2022-04-22,ABT
2022-04-25,MS
2022-04-26,NVDA
2022-04-27,BLK
2022-04-28,CL
2022-04-29,ACN
2022-05-02,UNH
2022-05-03,WFC
2022-05-04,BKNG
2022-05-05,GILD
2022-05-06,FDX
2022-05-09,CAT
2022-05-10,MSFT
2022-05-11,HON
2022-05-12,GM
2022-05-13,MO
2022-05-16,PEP
2022-05-17,FI
2022-05-18,CI
2022-05-19,PFE
2022-05-20,LMT
2022-05-23,DHR
2022-05-24,QCOM
2022-05-25,LOW
2022-05-26,PGR
2022-05-27,GE
2022-05-31,C
2022-06-01,MDT
2022-06-02,SO
2022-06-03,SPGI
2022-06-06,AMT
2022-06-07,DIS
2022-06-08,CVX
2022-06-09,CB
2022-06-10,TMO
2022-06-13,UNP
2022-06-14,PLD
2022-06-15,BDX
2022-06-16,AIG
2022-06-17,GOOGL
2022-06-21,AAPL
2022-06-22,MCD
2022-06-23,ADBE
2022-06-24,JNJ
2022-06-27,NEE
2022-06-28,DUK
2022-06-29,DHR
2022-06-30,USB
2022-07-01,VZ
2022-07-05,INTC
2022-07-06,ICE
2022-07-07,WMT
2022-07-08,SBUX
2022-07-11,NOW
2022-07-12,GILD
2022-07-13,APD
2022-07-14,LIN
2022-07-15,AMGN
2022-07-18,TGT
2022-07-19,BAC
2022-07-20,BRK-B
2022-07-21,INTU
2022-07-22,PNC
2022-07-25,RTX
2022-07-26,ADP
2022-07-27,MRK
2022-07-28,REGN
2022-07-29,DE
2022-08-01,AVGO
2022-08-02,MU
2022-08-03,GS
2022-08-04,NVDA
2022-08-05,ISRG
2022-08-08,NSC
2022-08-09,ABBV
2022-08-10,SYK
2022-08-11,EL
2022-08-12,CI
2022-08-15,AAPL
2022-08-16,GM
2022-08-17,CRM
2022-08-18,HUM
2022-08-19,NFLX
2022-08-22,KO
2022-08-23,ALL
2022-08-24,HD
2022-08-25,PM
2022-08-26,MSFT
2022-08-29,CAT
2022-08-30,WFC
2022-08-31,QCOM
2022-09-01,MA
2022-09-02,GILD
2022-09-06,GE
2022-09-07,MO
2022-09-08,AMZN
2022-09-09,V
2022-09-12,LOW
2022-09-13,EQIX
2022-09-14,BKNG
2022-09-15,META
2022-09-16,MMC
2022-09-19,SHW
2022-09-20,BLK
2022-09-21,AMAT
2022-09-22,JPM
2022-09-23,EOG
2022-09-26,SPGI
2022-09-27,XOM
2022-09-28,FI
2022-09-29,LMT
2022-09-30,AON
2022-10-03,BAC
2022-10-04,TMO
2022-10-05,CME
2022-10-06,PEP
2022-10-07,META
2022-10-10,ABT
2022-10-11,T
2022-10-12,FDX
2022-10-13,C
2022-10-14,PLD
2022-10-17,DIS
2022-10-18,APD
2022-10-19,IBM
2022-10-20,BDX
2022-10-21,SHW
2022-10-24,ACN
2022-10-25,EQIX
2022-10-26,AMGN
2022-10-27,PG
2022-10-28,CVX
2022-10-31,MO
2022-11-01,DUK
2022-11-02,COST
2022-11-03,MDT
2022-11-04,ADI
2022-11-07,USB
2022-11-08,AMD
2022-11-09,WMT
2022-11-10,XOM
2022-11-11,GOOGL
2022-11-14,ADP
2022-11-15,RTX
2022-11-16,META
2022-11-17,PNC
2022-11-18,MRK
2022-11-21,LIN
2022-11-22,JNJ
2022-11-23,C
2022-11-25,BRK-B
2022-11-28,TXN
2022-11-29,MCD
2022-11-30,ADBE
2022-12-01,INTC
2022-12-02,SBUX
2022-12-05,DE
2022-12-06,VRTX
2022-12-07,NOW
2022-12-08,ABBV
2022-12-09,ICE
2022-12-12,ISRG
2022-12-13,ZTS
2022-12-14,GM
2022-12-15,CSCO
2022-12-16,NVDA
2022-12-19,EL
2022-12-20,MU
2022-12-21,ADI
2022-12-22,HUM
2022-12-23,ADI
2022-12-27,HD
2022-12-28,PM
2022-12-29,CI
2022-12-30,HON
2023-01-03,WFC
2023-01-04,QCOM
2023-01-05,LMT
2023-01-06,AON
2023-01-09,BAC
2023-01-10,KO
2023-01-11,ALL
2023-01-12,MA
2023-01-13,GILD
2023-01-17,LOW
2023-01-18,MS
2023-01-19,JPM
2023-01-20,AMT
2023-01-23,AMZN
2023-01-24,V
2023-01-25,MMC
2023-01-26,CSCO
2023-01-27,PEP
2023-01-30,FI
2023-01-31,GE
2023-02-01,COST
2023-02-02,SPGI
2023-02-03,INTU
2023-02-06,AMGN
2023-02-07,UNH
2023-02-08,DIS
2023-02-09,ACN
2023-02-10,UNP
2023-02-13,RTX
2023-02-14,CB
2023-02-15,BKNG
2023-02-16,META
2023-02-17,BLK
2023-02-21,SO
2023-02-22,FDX
2023-02-23,MO
2023-02-24,ABT
2023-02-27,PGR
2023-02-28,MSFT
2023-03-01,NEE
2023-03-02,DUK
2023-03-03,SHW
2023-03-06,GOOGL
2023-03-07,ADP
2023-03-08,MRK
2023-03-09,XOM
2023-03-10,WMT
2023-03-13,AIG
2023-03-14,TMO
2023-03-15,CL
2023-03-16,PNC
2023-03-17,PLD
2023-03-20,FI
2023-03-21,BDX
2023-03-22,COST
2023-03-23,INTC
2023-03-24,SYK
2023-03-27,JNJ
2023-03-28,SHW
2023-03-29,CVX
2023-03-30,ADP
2023-03-31,BRK-B
2023-04-03,VZ
2023-04-04,USB
2023-04-05,EOG
2023-04-06,MDT
2023-04-10,NFLX
2023-04-11,MCD
2023-04-12,REGN
2023-04-13,APD
2023-04-14,IBM
